letter_number,county,species,quantity,length,stock_date,source_year
WR-73,DUCHESNE,Cutthroats,842,1.45,2023-09-19,2023
WR-74,DUCHESNE,Cutthroats,347,1.42,2008-09-24,2008
WR-74,DUCHESNE,Cutthroats,482,1.71,2010-09-30,2010
WR-74,DUCHESNE,Cutthroats,378,1.45,2013-10-07,2013
WR-74,DUCHESNE,Cutthroats,272,1.47,2016-09-20,2016
WR-74,DUCHESNE,Cutthroats,253,1.7,2019-09-23,2019
WR-74,DUCHESNE,Cutthroats,223,1.57,2022-09-23,2022
WR-74,DUCHESNE,Cutthroats,251,2.11,2025-09-18,2025
WR-75,DUCHESNE,Cutthroats,298,1.42,2008-09-24,2008
WR-75,DUCHESNE,Cutthroats,283,1.45,2013-10-07,2013
WR-75,DUCHESNE,Cutthroats,236,1.74,2018-10-12,2018
WR-75,DUCHESNE,Cutthroats,281,1.45,2023-09-19,2023
WR-77,DUCHESNE,Brookies,330,2.92,2008-07-10,2008
WR-77,DUCHESNE,Brookies,326,2.3,2012-07-09,2012
WR-77,DUCHESNE,Brookies,341,2.53,2017-07-09,2017
WR-77,DUCHESNE,Brookies,327,3.62,2022-07-06,2022
WR-77,DUCHESNE,Brookies,166,2.93,2024-06-26,2024
WR-8,DUCHESNE,Brookies,2488,2.6,2007-07-16,2007
WR-8,DUCHESNE,Brookies,2496,2.3,2012-07-09,2012
WR-8,DUCHESNE,Brookies,2511,2.53,2017-07-09,2017
WR-8,DUCHESNE,Brookies,2497,3.7,2022-06-30,2022
WR-9,DUCHESNE,Brookies,255,2.34,2002-06-27,2002
WR-9,DUCHESNE,Brookies,255,2.65,2005-07-15,2005
WR-9,DUCHESNE,Brookies,250,2.92,2006-07-17,2006
WR-9,DUCHESNE,Brookies,252,3.06,2009-07-16,2009
WR-9,DUCHESNE,Brookies,260,2.3,2012-07-09,2012
WR-9,DUCHESNE,Brookies,254,2.61,2015-07-06,2015
WR-9,DUCHESNE,Brookies,252,2.88,2018-07-10,2018
WR-9,DUCHESNE,Brookies,251,3.32,2021-07-01,2021
WR-9,DUCHESNE,Brookies,249,2.93,2024-06-26,2024
X-100,DUCHESNE,Cutthroats,375,1.71,2010-09-30,2010
X-100,DUCHESNE,Cutthroats,366,3.32,2015-09-19,2015
X-100,DUCHESNE,Cutthroats,295,1.74,2018-10-12,2018
X-100,DUCHESNE,Cutthroats,372,1.57,2022-09-23,2022
X-105,DUCHESNE,Cutthroats,1002,1.42,2008-09-24,2008
X-105,DUCHESNE,Cutthroats,1038,1.45,2013-10-07,2013
X-105,DUCHESNE,Cutthroats,1700,1.62,2017-09-25,2017
X-105,DUCHESNE,Cutthroats,984,1.9,2021-09-22,2021
X-105,DUCHESNE,Cutthroats,999,2.11,2025-09-18,2025
X-106,DUCHESNE,Cutthroats,3456,1.85,2024-09-23,2024
X-107,DUCHESNE,Grayling,1346,1.66,2006-08-02,2006
X-107,DUCHESNE,Cutthroats,1349,1.42,2008-09-24,2008
X-107,DUCHESNE,Cutthroats,1322,1.45,2013-10-07,2013
X-107,DUCHESNE,Cutthroats,998,1.62,2017-09-25,2017
X-107,DUCHESNE,Cutthroats,1011,1.7,2019-09-23,2019
X-107,DUCHESNE,Cutthroats,1029,1.45,2023-09-19,2023
X-109,DUCHESNE,Brookies,1995,2.48,2003-07-03,2003
X-109,DUCHESNE,Brookies,2002,2.6,2007-07-16,2007
X-109,DUCHESNE,Brookies,2300,2.32,2010-07-15,2010
X-109,DUCHESNE,Brookies,2015,2.61,2013-07-03,2013
X-109,DUCHESNE,Brookies,2057,2.06,2016-06-30,2016
X-109,DUCHESNE,Brookies,1560,2.68,2019-07-11,2019
X-109,DUCHESNE,Brookies,2129,3.62,2022-07-06,2022
X-109,DUCHESNE,Brookies,2000,3.4,2025-07-01,2025
X-11,DUCHESNE,Cutthroats,3199,3.26,2003-10-01,2003
X-11,DUCHESNE,Cutthroats,3184,2.27,2004-09-28,2004
X-11,DUCHESNE,Cutthroats,3230,3.06,2005-09-28,2005
X-11,DUCHESNE,Brookies,1801,2.3,2012-06-25,2012
X-11,DUCHESNE,Cutthroats,1556,3.32,2015-09-19,2015
X-11,DUCHESNE,Cutthroats,1121,1.74,2018-10-12,2018
X-11,DUCHESNE,Cutthroats,1635,1.57,2022-09-23,2022
X-110,DUCHESNE,Brookies,3298,2.3,2012-07-10,2012
X-111,DUCHESNE,Brookies,277,2.48,2004-07-06,2004
X-111,DUCHESNE,Brookies,276,2.75,2006-07-07,2006
X-111,DUCHESNE,Brookies,265,2.79,2010-07-08,2010
X-111,DUCHESNE,Brookies,272,2.5,2015-07-01,2015
X-111,DUCHESNE,Brookies,270,2.88,2018-06-27,2018
X-111,DUCHESNE,Brookies,288,2.75,2022-06-29,2022
X-112,DUCHESNE,Cutthroats,208,1.76,2003-10-03,2003
X-113,DUCHESNE,Brookies,306,2.62,2003-06-30,2003
X-113,DUCHESNE,Brookies,308,3.22,2007-07-09,2007
X-113,DUCHESNE,Brookies,303,2.45,2011-08-04,2011
X-113,DUCHESNE,Brookies,304,2.5,2015-07-01,2015
X-113,DUCHESNE,Brookies,247,2.68,2019-07-09,2019
X-113,DUCHESNE,Cutthroats,310,1.48,2024-09-23,2024
X-117,DUCHESNE,Brookies,576,2.65,2005-07-14,2005
X-117,DUCHESNE,Brookies,576,2.75,2006-07-07,2006
X-117,DUCHESNE,Brookies,575,2.79,2010-07-08,2010
X-117,DUCHESNE,Brookies,581,2.43,2014-07-02,2014
X-119,DUCHESNE,Brookies,1005,2.65,2005-07-14,2005
X-119,DUCHESNE,Brookies,1363,2.71,2009-07-06,2009
X-119,DUCHESNE,Brookies,1371,2.61,2013-07-02,2013
X-119,DUCHESNE,Brookies,1362,2.29,2017-07-12,2017
X-119,DUCHESNE,Brookies,1357,2.79,2021-06-29,2021
X-12,DUCHESNE,Brookies,398,2.54,2002-06-24,2002
X-12,DUCHESNE,Brookies,396,2.75,2006-07-07,2006
X-12,DUCHESNE,Brookies,400,2.92,2008-07-08,2008
X-12,DUCHESNE,Brookies,403,2.79,2010-07-08,2010
X-12,DUCHESNE,Brookies,391,2.3,2012-06-25,2012
X-12,DUCHESNE,Brookies,452,2.4,2014-06-19,2014
X-12,DUCHESNE,Brookies,430,2.44,2016-07-26,2016
X-12,DUCHESNE,Brookies,400,2.88,2018-06-26,2018
X-12,DUCHESNE,Brookies,403,2.79,2021-06-28,2021
X-12,DUCHESNE,Brookies,408,2.75,2022-06-29,2022
X-12,DUCHESNE,Brookies,403,2.68,2023-07-13,2023
X-12,DUCHESNE,Brookies,400,3.01,2025-06-25,2025
X-121,DUCHESNE,Cutthroats,2301,1.42,2008-09-24,2008
X-121,DUCHESNE,Cutthroats,2738,1.45,2013-10-07,2013
X-121,DUCHESNE,Cutthroats,2724,1.47,2016-09-20,2016
X-121,DUCHESNE,Cutthroats,2739,1.9,2021-09-22,2021
X-121,DUCHESNE,Cutthroats,2695,1.48,2024-09-23,2024
X-126,DUCHESNE,Brookies,844,2.65,2005-07-14,2005
X-126,DUCHESNE,Brookies,838,2.71,2009-07-06,2009
X-126,DUCHESNE,Brookies,855,2.61,2013-07-02,2013
X-126,DUCHESNE,Brookies,838,2.29,2017-07-12,2017
X-126,DUCHESNE,Brookies,840,2.79,2021-06-29,2021
X-127,DUCHESNE,Brookies,701,2.48,2004-07-06,2004
X-127,DUCHESNE,Brookies,696,2.75,2006-07-07,2006
X-127,DUCHESNE,Brookies,702,2.79,2010-07-08,2010
X-127,DUCHESNE,Brookies,701,2.43,2014-07-02,2014
X-127,DUCHESNE,Brookies,700,2.88,2018-06-27,2018
X-127,DUCHESNE,Brookies,708,2.75,2022-06-29,2022
X-128,DUCHESNE,Brookies,750,2.65,2005-07-14,2005
X-128,DUCHESNE,Brookies,750,2.71,2009-07-06,2009
X-128,DUCHESNE,Brookies,758,2.61,2013-07-02,2013
X-128,DUCHESNE,Brookies,754,2.29,2017-07-12,2017
X-128,DUCHESNE,Brookies,748,2.79,2021-06-29,2021
X-128,DUCHESNE,Brookies,750,3.53,2025-07-07,2025
X-129,DUCHESNE,Brookies,750,2.54,2002-06-24,2002
X-129,DUCHESNE,Brookies,750,3.22,2007-07-09,2007
X-129,DUCHESNE,Brookies,760,2.3,2012-06-25,2012
X-129,DUCHESNE,Brookies,754,2.29,2017-07-12,2017
X-129,DUCHESNE,Brookies,768,2.75,2022-06-29,2022
X-13,DUCHESNE,Cutthroats,572,1.76,2003-10-03,2003
X-13,DUCHESNE,Cutthroats,565,1.42,2008-09-24,2008
X-13,DUCHESNE,Cutthroats,590,1.71,2010-09-30,2010
X-13,DUCHESNE,Cutthroats,569,2.8,2013-07-09,2013
X-13,DUCHESNE,Cutthroats,549,3.32,2015-09-19,2015
X-13,DUCHESNE,Cutthroats,569,1.62,2017-09-25,2017
X-13,DUCHESNE,Cutthroats,569,1.7,2019-09-23,2019
X-13,DUCHESNE,Cutthroats,556,1.9,2021-09-22,2021
X-13,DUCHESNE,Cutthroats,561,1.45,2023-09-19,2023
X-13,DUCHESNE,Cutthroats,569,1.53,2025-09-18,2025
X-130,DUCHESNE,Brookies,815,2.48,2004-07-06,2004
X-130,DUCHESNE,Brookies,816,2.75,2006-07-07,2006
X-130,DUCHESNE,Brookies,805,2.79,2010-07-08,2010
X-130,DUCHESNE,Brookies,816,2.5,2015-07-01,2015
X-130,DUCHESNE,Brookies,810,2.88,2018-06-27,2018
X-130,DUCHESNE,Brookies,828,2.75,2022-06-29,2022
X-131,DUCHESNE,Brookies,630,2.65,2005-07-14,2005
X-131,DUCHESNE,Brookies,633,2.79,2010-07-08,2010
X-131,DUCHESNE,Brookies,624,2.5,2015-07-01,2015
X-131,DUCHESNE,Brookies,633,2.79,2021-06-29,2021
X-131,DUCHESNE,Brookies,632,3.53,2025-07-07,2025
X-132,DUCHESNE,Brookies,1174,2.48,2004-07-06,2004
X-132,DUCHESNE,Brookies,1176,2.75,2006-07-07,2006
X-132,DUCHESNE,Brookies,1185,2.79,2010-07-08,2010
X-132,DUCHESNE,Brookies,1184,2.5,2015-07-01,2015
X-132,DUCHESNE,Brookies,1188,2.75,2022-06-29,2022
X-133,DUCHESNE,Brookies,196,2.48,2004-07-06,2004
X-133,DUCHESNE,Brookies,204,2.75,2006-07-07,2006
X-133,DUCHESNE,Brookies,196,2.79,2010-07-08,2010
X-133,DUCHESNE,Brookies,130,2.3,2012-06-25,2012
X-133,DUCHESNE,Brookies,201,2.43,2014-07-02,2014
X-133,DUCHESNE,Brookies,200,2.88,2018-06-27,2018
X-133,DUCHESNE,Brookies,216,2.75,2022-06-29,2022
X-14,DUCHESNE,Grayling,990,0.76,2005-07-18,2005
X-14,DUCHESNE,Grayling,2499,1.66,2006-08-02,2006
X-14,DUCHESNE,Grayling,2501,2.02,2010-09-14,2010
X-14,DUCHESNE,Grayling,2496,3.13,2013-09-20,2013
X-14,DUCHESNE,Grayling,2496,2.32,2014-08-29,2014
X-14,DUCHESNE,Grayling,2498,2.29,2019-09-26,2019
X-14,DUCHESNE,Grayling,2000,2.65,2021-09-21,2021
X-15,DUCHESNE,Brookies,496,2.65,2005-07-14,2005
X-15,DUCHESNE,Brookies,1104,2.79,2010-07-08,2010
X-15,DUCHESNE,Brookies,1104,2.5,2015-07-01,2015
X-15,DUCHESNE,Brookies,1104,2.79,2021-06-30,2021
X-15,DUCHESNE,Brookies,1098,3.53,2025-07-07,2025
X-16,DUCHESNE,Brookies,1005,2.65,2005-07-15,2005
X-16,DUCHESNE,Brookies,998,2.88,2006-07-12,2006
X-16,DUCHESNE,Brookies,997,2.45,2011-08-04,2011
X-16,DUCHESNE,Brookies,1057,2.06,2016-06-30,2016
X-16,DUCHESNE,Brookies,993,3.32,2021-07-01,2021
X-18,DUCHESNE,Brookies,3489,2.6,2007-07-16,2007
X-18,DUCHESNE,Brookies,3494,2.3,2012-07-09,2012
X-18,DUCHESNE,Brookies,3519,2.53,2017-07-09,2017
X-18,DUCHESNE,Cutthroats,590,1.74,2018-10-12,2018
X-18,DUCHESNE,Brookies,3503,3.7,2022-06-30,2022
X-19,DUCHESNE,Brookies,2249,2.46,2004-07-07,2004
X-19,DUCHESNE,Brookies,2247,2.88,2006-07-12,2006
X-19,DUCHESNE,Brookies,2243,2.45,2011-08-04,2011
X-19,DUCHESNE,Brookies,2314,2.06,2016-06-30,2016
X-19,DUCHESNE,Brookies,1495,3.32,2021-07-01,2021
X-2,DUCHESNE,Brookies,1010,2.54,2002-06-24,2002
X-2,DUCHESNE,Brookies,1005,2.65,2005-07-14,2005
X-2,DUCHESNE,Brookies,1000,2.92,2008-07-08,2008
X-2,DUCHESNE,Brookies,997,2.45,2011-08-04,2011
X-2,DUCHESNE,Brookies,1011,2.4,2014-06-19,2014
X-2,DUCHESNE,Brookies,1006,2.29,2017-07-12,2017
X-2,DUCHESNE,Brookies,1000,2.79,2021-06-30,2021
X-2,DUCHESNE,Brookies,1003,3.0,2023-07-21,2023
X-21,DUCHESNE,Cutthroats,804,1.71,2010-09-30,2010
X-21,DUCHESNE,Cutthroats,760,1.52,2014-09-15,2014
X-21,DUCHESNE,Cutthroats,822,1.7,2019-09-23,2019
X-21,DUCHESNE,Cutthroats,783,1.91,2022-09-23,2022
X-22,DUCHESNE,Brookies,5095,2.54,2002-06-24,2002
X-22,DUCHESNE,Brookies,5092,2.65,2005-07-14,2005
X-22,DUCHESNE,Brookies,5100,2.92,2008-07-08,2008
X-22,DUCHESNE,Cutthroats,903,1.42,2008-09-24,2008
X-22,DUCHESNE,Brookies,5091,2.45,2011-08-04,2011
X-22,DUCHESNE,Cutthroats,944,1.45,2013-10-07,2013
X-22,DUCHESNE,Brookies,5147,2.4,2014-06-19,2014
X-22,DUCHESNE,Cutthroats,908,1.47,2016-09-20,2016
X-22,DUCHESNE,Brookies,5092,2.29,2017-07-12,2017
X-22,DUCHESNE,Brookies,5095,2.79,2021-06-30,2021
X-22,DUCHESNE,Cutthroats,899,1.9,2021-09-22,2021
X-22,DUCHESNE,Brookies,5100,3.0,2023-07-21,2023
X-22,DUCHESNE,Cutthroats,878,2.11,2025-09-18,2025
X-23,DUCHESNE,Brookies,3725,2.65,2005-07-15,2005
X-23,DUCHESNE,Brookies,6302,2.86,2010-07-15,2010
X-23,DUCHESNE,Brookies,6370,2.06,2016-06-30,2016
X-23,DUCHESNE,Brookies,6261,3.15,2020-07-06,2020
X-23,DUCHESNE,Brookies,6156,3.53,2025-07-07,2025
X-24,DUCHESNE,Cutthroats,1577,1.42,2008-09-24,2008
X-24,DUCHESNE,Cutthroats,1605,1.45,2013-10-07,2013
X-24,DUCHESNE,Cutthroats,1774,1.62,2017-09-25,2017
X-24,DUCHESNE,Cutthroats,1566,1.91,2022-09-23,2022
X-25,DUCHESNE,Cutthroats,1696,1.42,2008-09-24,2008
X-25,DUCHESNE,Cutthroats,1699,1.45,2013-10-07,2013
X-25,DUCHESNE,Cutthroats,1700,1.62,2017-09-25,2017
X-25,DUCHESNE,Cutthroats,1689,1.91,2022-09-23,2022
X-26,DUCHESNE,Brookies,402,2.65,2005-07-15,2005
X-26,DUCHESNE,Brookies,400,3.06,2009-07-16,2009
X-26,DUCHESNE,Brookies,403,2.61,2013-07-03,2013
X-26,DUCHESNE,Brookies,419,2.53,2017-07-09,2017
X-26,DUCHESNE,Brookies,397,3.32,2021-07-01,2021
X-26,DUCHESNE,Brookies,397,3.4,2025-07-01,2025
X-3,DUCHESNE,Brookies,1695,2.48,2004-07-06,2004
X-3,DUCHESNE,Brookies,1704,2.75,2006-07-07,2006
X-3,DUCHESNE,Brookies,1702,2.79,2010-07-08,2010
X-3,DUCHESNE,Brookies,1716,2.4,2014-06-19,2014
X-3,DUCHESNE,Brookies,1700,2.88,2018-06-26,2018
X-3,DUCHESNE,Brookies,1716,2.75,2022-06-29,2022
X-31,DUCHESNE,Cutthroats,2646,1.43,2009-09-16,2009
X-31,DUCHESNE,Cutthroats,2738,1.45,2013-10-07,2013
X-31,DUCHESNE,Cutthroats,2724,1.47,2016-09-20,2016
X-31,DUCHESNE,Cutthroats,2718,1.7,2019-09-23,2019
X-31,DUCHESNE,Tiger muskie,150,3.39,2022-07-06,2022
X-31,DUCHESNE,Cutthroats,2719,1.91,2022-09-23,2022
X-31,DUCHESNE,Cutthroats,2445,1.53,2025-09-18,2025
X-32,DUCHESNE,Grayling,1302,1.66,2006-08-02,2006
X-32,DUCHESNE,Grayling,949,3.13,2013-09-20,2013
X-32,DUCHESNE,Grayling,808,2.79,2017-09-25,2017
X-32,DUCHESNE,Grayling,299,2.47,2024-09-23,2024
X-33,DUCHESNE,Brookies,701,2.46,2004-07-07,2004
X-33,DUCHESNE,Brookies,704,2.88,2006-07-12,2006
X-33,DUCHESNE,Brookies,696,3.06,2009-07-16,2009
X-33,DUCHESNE,Brookies,694,2.3,2012-07-10,2012
X-33,DUCHESNE,Brookies,705,2.61,2015-07-06,2015
X-33,DUCHESNE,Brookies,704,2.88,2018-07-09,2018
X-33,DUCHESNE,Brookies,701,3.32,2021-07-01,2021
X-33,DUCHESNE,Brookies,699,2.93,2024-06-26,2024
X-34,DUCHESNE,Cutthroats,1018,1.71,2010-09-30,2010
X-34,DUCHESNE,Cutthroats,1615,1.52,2014-09-15,2014
X-34,DUCHESNE,Cutthroats,1180,1.74,2018-10-12,2018
X-34,DUCHESNE,Cutthroats,1648,1.91,2022-09-23,2022
X-35,DUCHESNE,Channel catfish,375,14.36,2006-09-07,2006
X-35,DUCHESNE,Cutthroats,4610,1.71,2010-09-30,2010
X-35,DUCHESNE,Cutthroats,5400,2.12,2011-09-19,2011
X-35,DUCHESNE,Cutthroats,6960,2.12,2011-09-19,2011
X-35,DUCHESNE,Channel catfish,375,16.44,2013-08-03,2013
X-35,DUCHESNE,Cutthroats,19032,3.32,2015-09-19,2015
X-35,DUCHESNE,Cutthroats,18960,1.7,2019-09-23,2019
X-35,DUCHESNE,Cutthroats,17962,1.85,2024-09-23,2024
X-36,DUCHESNE,Cutthroats,1092,1.76,2003-10-03,2003
X-39,DUCHESNE,Brookies,2196,2.62,2003-06-30,2003
X-39,DUCHESNE,Brookies,2198,3.22,2007-07-09,2007
X-39,DUCHESNE,Brookies,2207,2.45,2011-08-04,2011
X-39,DUCHESNE,Brookies,2243,2.34,2016-07-26,2016
X-39,DUCHESNE,Brookies,1469,2.68,2019-07-09,2019
X-39,DUCHESNE,Brookies,2206,3.0,2023-07-21,2023
X-40,DUCHESNE,Brookies,293,2.46,2004-07-07,2004
X-40,DUCHESNE,Brookies,288,2.75,2006-07-07,2006
X-40,DUCHESNE,Brookies,288,2.79,2010-07-08,2010
X-40,DUCHESNE,Brookies,291,2.43,2014-07-02,2014
X-40,DUCHESNE,Brookies,294,2.88,2018-07-09,2018
X-40,DUCHESNE,Brookies,300,2.75,2022-06-29,2022
X-42,DUCHESNE,Brookies,652,2.46,2004-07-07,2004
X-42,DUCHESNE,Brookies,648,2.75,2006-07-07,2006
X-42,DUCHESNE,Brookies,651,2.88,2018-07-10,2018
X-42,DUCHESNE,Brookies,660,2.75,2022-06-29,2022
X-43,DUCHESNE,Brookies,1307,2.62,2003-06-30,2003
X-43,DUCHESNE,Brookies,1298,3.22,2007-07-09,2007
X-43,DUCHESNE,Brookies,1299,2.45,2011-08-04,2011
X-43,DUCHESNE,Brookies,1312,2.5,2015-07-01,2015
X-43,DUCHESNE,Brookies,1014,2.68,2019-07-09,2019
X-43,DUCHESNE,Brookies,1299,3.0,2023-07-21,2023
X-49,DUCHESNE,Cutthroats,676,1.76,2003-10-03,2003
X-49,DUCHESNE,Cutthroats,3996,2.2,2009-10-07,2009
X-49,DUCHESNE,Cutthroats,665,1.52,2014-09-15,2014
X-49,DUCHESNE,Cutthroats,695,1.7,2019-09-23,2019
X-49,DUCHESNE,Tiger muskie,165,5.93,2024-06-26,2024
X-49,DUCHESNE,Cutthroats,702,1.48,2024-09-23,2024
X-5,DUCHESNE,Brookies,1454,2.54,2002-06-24,2002
X-5,DUCHESNE,Brookies,1394,2.65,2005-07-14,2005
X-5,DUCHESNE,Brookies,1450,2.92,2008-07-08,2008
X-5,DUCHESNE,Brookies,1445,2.57,2013-07-10,2013
X-5,DUCHESNE,Brookies,1463,2.4,2014-06-19,2014
X-5,DUCHESNE,Brookies,1446,2.29,2017-07-12,2017
X-5,DUCHESNE,Brookies,1449,2.79,2021-06-30,2021
X-5,DUCHESNE,Brookies,1452,3.0,2023-07-21,2023
X-50,DUCHESNE,Grayling,192,2.32,2014-08-29,2014
X-50,DUCHESNE,Grayling,213,2.79,2017-09-25,2017
X-50,DUCHESNE,Grayling,194,2.65,2021-09-21,2021
X-51,DUCHESNE,Cutthroats,375,1.71,2010-09-30,2010
X-51,DUCHESNE,Cutthroats,380,1.52,2014-09-15,2014
X-51,DUCHESNE,Cutthroats,295,1.74,2018-10-12,2018
X-51,DUCHESNE,Cutthroats,412,1.91,2022-09-23,2022
X-54,DUCHESNE,Brookies,1092,2.46,2004-07-07,2004
X-54,DUCHESNE,Brookies,1103,2.88,2006-07-12,2006
X-54,DUCHESNE,Brookies,1104,2.86,2010-07-15,2010
X-54,DUCHESNE,Brookies,1100,2.61,2015-07-06,2015
X-54,DUCHESNE,Brookies,1103,2.88,2018-07-10,2018
X-54,DUCHESNE,Brookies,1098,3.7,2022-06-30,2022
X-55,DUCHESNE,Cutthroats,1498,1.42,2008-09-24,2008
X-55,DUCHESNE,Cutthroats,1018,1.71,2010-09-30,2010
X-55,DUCHESNE,Cutthroats,1510,1.45,2013-10-07,2013
X-55,DUCHESNE,Cutthroats,1544,1.47,2016-09-20,2016
X-55,DUCHESNE,Cutthroats,1011,1.7,2019-09-23,2019
X-55,DUCHESNE,Cutthroats,1483,1.91,2022-09-23,2022
X-55,DUCHESNE,Cutthroats,1453,2.11,2025-09-18,2025
X-56,DUCHESNE,Grayling,854,1.66,2006-08-02,2006
X-56,DUCHESNE,Grayling,854,2.02,2010-09-14,2010
X-56,DUCHESNE,Grayling,851,3.22,2013-10-07,2013
X-56,DUCHESNE,Grayling,853,2.39,2019-10-01,2019
X-57,DUCHESNE,Brookies,887,2.6,2007-07-16,2007
X-57,DUCHESNE,Brookies,890,2.3,2012-07-10,2012
X-57,DUCHESNE,Brookies,899,2.53,2017-07-09,2017
X-57,DUCHESNE,Brookies,938,3.62,2022-07-06,2022
X-6,DUCHESNE,Cutthroats,3484,1.71,2010-09-30,2010
X-6,DUCHESNE,Cutthroats,3515,1.52,2014-09-15,2014
X-6,DUCHESNE,Cutthroats,2478,1.74,2018-10-12,2018
X-6,DUCHESNE,Cutthroats,3566,1.57,2022-09-23,2022
X-60,DUCHESNE,Cutthroats,804,1.42,2008-09-24,2008
X-60,DUCHESNE,Cutthroats,793,2.71,2013-07-09,2013
X-60,DUCHESNE,Cutthroats,798,1.62,2017-09-25,2017
X-60,DUCHESNE,Cutthroats,813,1.9,2021-09-22,2021
X-60,DUCHESNE,Cutthroats,787,2.11,2025-09-18,2025
X-61,DUCHESNE,Cutthroats,390,2.12,2011-09-19,2011
X-61,DUCHESNE,Cutthroats,366,3.32,2015-09-19,2015
X-61,DUCHESNE,Cutthroats,295,1.74,2018-10-12,2018
X-61,DUCHESNE,Cutthroats,371,1.91,2022-09-23,2022
X-62,DUCHESNE,Cutthroats,450,2.12,2011-09-19,2011
X-62,DUCHESNE,Cutthroats,458,3.32,2015-09-19,2015
X-62,DUCHESNE,Cutthroats,295,1.74,2018-10-12,2018
X-62,DUCHESNE,Cutthroats,453,1.91,2022-09-23,2022
X-63,DUCHESNE,Brookies,799,2.46,2004-07-07,2004
X-63,DUCHESNE,Brookies,798,2.88,2006-07-12,2006
X-63,DUCHESNE,Brookies,800,2.32,2010-07-15,2010
X-63,DUCHESNE,Brookies,802,2.43,2014-07-02,2014
X-63,DUCHESNE,Brookies,798,2.88,2018-07-09,2018
X-63,DUCHESNE,Brookies,851,3.62,2022-07-06,2022
X-64,DUCHESNE,Brookies,1353,2.46,2004-07-07,2004
X-64,DUCHESNE,Brookies,1355,2.88,2006-07-12,2006
X-64,DUCHESNE,Brookies,1349,3.06,2009-07-16,2009
X-64,DUCHESNE,Brookies,1345,2.3,2012-07-10,2012
X-64,DUCHESNE,Brookies,1354,2.61,2015-07-06,2015
X-64,DUCHESNE,Brookies,1355,2.88,2018-07-09,2018
X-64,DUCHESNE,Brookies,1355,3.32,2021-07-01,2021
X-64,DUCHESNE,Brookies,1350,2.93,2024-06-26,2024
X-66,DUCHESNE,Brookies,375,2.46,2004-07-07,2004
X-66,DUCHESNE,Brookies,378,2.88,2006-07-12,2006
X-66,DUCHESNE,Brookies,374,3.06,2009-07-16,2009
X-66,DUCHESNE,Brookies,369,2.3,2012-07-10,2012
X-66,DUCHESNE,Brookies,381,2.61,2015-07-06,2015
X-66,DUCHESNE,Brookies,378,2.88,2018-07-09,2018
X-66,DUCHESNE,Brookies,374,3.32,2021-07-01,2021
X-66,DUCHESNE,Brookies,379,2.93,2024-06-26,2024
X-7,DUCHESNE,Cutthroats,5982,1.76,2003-10-03,2003
X-7,DUCHESNE,Cutthroats,3998,1.42,2008-09-24,2008
X-7,DUCHESNE,Cutthroats,4018,1.43,2009-09-16,2009
X-7,DUCHESNE,Cutthroats,3990,1.52,2014-09-15,2014
X-7,DUCHESNE,Cutthroats,4026,3.32,2015-09-19,2015
X-7,DUCHESNE,Cutthroats,3998,1.62,2017-09-25,2017
X-7,DUCHESNE,Cutthroats,3982,1.7,2019-09-23,2019
X-7,DUCHESNE,Cutthroats,4023,1.9,2021-09-22,2021
X-7,DUCHESNE,Cutthroats,1965,1.45,2023-09-19,2023
X-7,DUCHESNE,Cutthroats,1984,1.65,2023-09-19,2023
X-7,DUCHESNE,Cutthroats,4008,1.53,2025-09-18,2025
X-74,DUCHESNE,Cutthroats,3920,1.43,2009-09-16,2009
X-74,DUCHESNE,Cutthroats,3870,1.45,2013-10-07,2013
X-74,DUCHESNE,Cutthroats,3904,1.47,2016-09-20,2016
X-74,DUCHESNE,Cutthroats,3918,1.7,2019-09-23,2019
X-74,DUCHESNE,Cutthroats,5424,1.57,2022-09-23,2022
X-74,DUCHESNE,Cutthroats,2852,2.11,2025-09-18,2025
X-75,DUCHESNE,Cutthroats,208,1.76,2003-10-03,2003
X-77,DUCHESNE,Brookies,1197,2.34,2002-06-27,2002
X-77,DUCHESNE,Brookies,576,2.65,2005-07-15,2005
X-77,DUCHESNE,Grayling,1204,1.4,2009-08-03,2009
X-77,DUCHESNE,Grayling,1196,3.13,2013-09-20,2013
X-77,DUCHESNE,Grayling,1184,2.32,2014-08-29,2014
X-77,DUCHESNE,Grayling,1205,2.39,2019-10-01,2019
X-77,DUCHESNE,Grayling,326,2.47,2024-09-23,2024
X-78,DUCHESNE,Cutthroats,1664,1.76,2003-10-03,2003
X-78,DUCHESNE,Cutthroats,1696,1.42,2008-09-24,2008
X-78,DUCHESNE,Cutthroats,1710,1.52,2014-09-15,2014
X-78,DUCHESNE,Cutthroats,1700,1.62,2017-09-25,2017
X-78,DUCHESNE,Cutthroats,1712,1.9,2021-09-22,2021
X-78,DUCHESNE,Cutthroats,1701,2.11,2025-09-18,2025
X-79,DUCHESNE,Brookies,942,2.34,2002-06-27,2002
X-79,UINTAH,Chub,546,13.14,2005-05-05,2005
X-79,DUCHESNE,Cutthroats,952,1.42,2008-09-24,2008
X-79,DUCHESNE,Cutthroats,944,1.45,2013-10-07,2013
X-79,DUCHESNE,Cutthroats,953,1.62,2017-09-25,2017
X-79,DUCHESNE,Cutthroats,942,1.9,2021-09-22,2021
X-79,UINTAH,Chub,105,10.05,2022-06-30,2022
X-79,DUCHESNE,Cutthroats,951,2.11,2025-09-18,2025
