dwr_name,water,area,unit,county,species,species_raw,quantity,length_in,stock_date,source_year,dup_index,dup_total,qa_flag
BASTIAN RES,Bastian Reservoir,Henry Mountains,,Garfield,Tigers,TIGER TROUT,1494,2.82,2022-07-07,2022,1,1,
BASTIAN RES,Bastian Reservoir,Henry Mountains,,Garfield,Tigers,TIGER TROUT,1573,2.87,2023-07-11,2023,1,1,
BASTIAN RES,Bastian Reservoir,Henry Mountains,,Garfield,Tigers,TIGER TROUT,1509,2.68,2024-06-25,2024,1,1,
BASTIAN RES,Bastian Reservoir,Henry Mountains,,Garfield,Tigers,TIGER TROUT,1509,2.81,2025-06-24,2025,1,1,
BASTIAN RES,Bastian Reservoir,Henry Mountains,,Garfield,Tigers,TIGER TROUT,1502,2.87,2026-07-14,2026,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2057,1.78,2005-10-05,2005,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,756,2.61,2006-07-10,2006,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2009,1.96,2006-10-13,2006,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,750,3.47,2007-07-12,2007,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2053,1.49,2007-09-18,2007,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,760,4.14,2008-07-07,2008,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2052,2.21,2008-09-23,2008,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,752,3.49,2009-07-15,2009,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,202,3.67,2009-09-16,2009,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,751,3.34,2010-07-07,2010,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,920,1.52,2010-09-13,2010,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,1081,1.54,2010-09-13,2010,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,0,3.27,2011-07-26,2011,1,1,zero-quantity
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,759,3.48,2011-07-26,2011,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2009,1.74,2011-09-20,2011,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,752,2.41,2012-07-06,2012,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2266,2.4,2012-09-18,2012,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,755,2.57,2013-07-01,2013,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2013,2.05,2013-09-16,2013,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,405,2.35,2014-06-11,2014,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,404,2.85,2015-06-29,2015,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,304,2.95,2018-06-25,2018,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,155,2.83,2019-07-10,2019,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,307,2.69,2020-07-01,2020,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,203,2.76,2021-07-06,2021,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,203,2.96,2022-07-07,2022,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,207,2.57,2023-07-10,2023,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,195,2.62,2024-06-24,2024,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,201,2.97,2025-06-23,2025,1,1,
BEAVER DAMS NBS,Beaver Dams,Boulder Mountain,North Boulder Slope,Wayne,Brookies,BROOK TROUT,200,2.93,2026-07-13,2026,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,252,2.88,2002-07-08,2002,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,250,2.62,2003-07-06,2003,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,254,2.34,2004-07-12,2004,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,256,2.33,2005-07-10,2005,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,252,2.88,2006-07-10,2006,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,248,3.22,2007-07-12,2007,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,255,3.2,2008-07-07,2008,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,260,2.89,2009-07-15,2009,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,263,2.71,2010-07-07,2010,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,257,3.27,2011-07-28,2011,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,249,2.47,2012-07-06,2012,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,260,2.55,2013-07-01,2013,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,299,3.13,2013-09-16,2013,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,257,1.9,2014-06-11,2014,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,510,2.27,2014-08-27,2014,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,250,2.97,2015-06-29,2015,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,206,2.4,2015-08-24,2015,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,300,2.27,2016-06-27,2016,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,255,2.55,2017-06-26,2017,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,250,2.79,2017-09-18,2017,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,251,2.84,2018-06-25,2018,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,255,3.25,2018-10-09,2018,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,300,2.29,2019-09-24,2019,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,256,2.55,2020-07-01,2020,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,306,2.81,2020-09-28,2020,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,252,2.71,2021-07-06,2021,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,258,2.65,2021-09-23,2021,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,249,2.97,2022-07-07,2022,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,249,2.63,2023-07-10,2023,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,246,2.63,2024-06-24,2024,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Grayling,GRAYLING ARCTIC,199,2.47,2024-09-25,2024,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,251,2.92,2025-06-23,2025,1,1,
BESS L BTN,Bess Lake,Boulder Mountain,Boulder Top (north),Garfield,Brookies,BROOK TROUT,247,2.77,2026-07-14,2026,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,200,2.88,2002-07-08,2002,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,209,2.62,2003-07-06,2003,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,195,2.34,2004-07-12,2004,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,197,2.33,2005-07-10,2005,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,200,2.88,2006-07-10,2006,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,203,3.22,2007-07-12,2007,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,499,1.5,2007-07-31,2007,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,213,3.2,2008-07-07,2008,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,208,2.89,2009-07-15,2009,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,213,2.71,2010-07-07,2010,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,207,3.27,2011-07-28,2011,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,200,2.47,2012-07-06,2012,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,208,2.55,2013-07-01,2013,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,494,3.13,2013-09-16,2013,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,183,1.9,2014-06-11,2014,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,510,2.27,2014-08-27,2014,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,200,2.97,2015-06-29,2015,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,499,2.4,2015-08-24,2015,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,236,2.27,2016-06-27,2016,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,210,2.55,2017-06-26,2017,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,500,2.79,2017-09-18,2017,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,196,2.84,2018-06-25,2018,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,510,3.25,2018-10-09,2018,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,500,2.29,2019-09-24,2019,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,211,2.55,2020-07-01,2020,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,504,2.81,2020-09-28,2020,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,202,2.71,2021-07-06,2021,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Grayling,GRAYLING ARCTIC,494,2.65,2021-09-23,2021,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,201,2.97,2022-07-07,2022,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,193,2.63,2023-07-10,2023,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,205,2.63,2024-06-24,2024,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,201,2.92,2025-06-23,2025,1,1,
BIG L BTS,Big Lake,Boulder Mountain,Boulder Top (south),Garfield,Brookies,BROOK TROUT,200,2.77,2026-07-14,2026,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2992,2.25,2002-07-08,2002,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,5006,1.96,2002-10-11,2002,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,1504,3.15,2003-07-06,2003,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,200,2.92,2003-07-31,2003,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,750,5.87,2003-08-01,2003,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,15006,1.72,2003-10-07,2003,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,1495,2.68,2004-07-12,2004,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,770,3.87,2004-07-12,2004,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,500,5.36,2005-07-11,2005,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2992,3.05,2005-07-19,2005,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,196,3.04,2005-08-02,2005,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,14972,1.78,2005-10-05,2005,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,3000,2.92,2006-07-10,2006,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,763,3.74,2006-07-10,2006,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,4004,1.95,2006-10-13,2006,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,208,4.65,2007-07-11,2007,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,767,4.9,2007-07-11,2007,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2996,2.52,2007-07-12,2007,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,10009,1.49,2007-09-18,2007,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2948,2.97,2008-07-07,2008,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,750,3.98,2008-07-07,2008,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,10100,2.21,2008-09-23,2008,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,208,2.89,2009-07-15,2009,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,3007,3.35,2009-07-15,2009,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,751,3.73,2009-07-15,2009,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,11033,1.8,2009-09-16,2009,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,4998,3.36,2010-07-07,2010,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,747,3.66,2010-07-07,2010,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,10002,2.06,2010-09-13,2010,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,216,3.26,2011-07-20,2011,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2547,3.53,2011-07-26,2011,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,761,3.68,2011-07-26,2011,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2547,3.53,2011-07-28,2011,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,10046,1.74,2011-09-20,2011,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,4989,3.2,2012-07-06,2012,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,805,3.41,2012-07-06,2012,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,10918,2.4,2012-09-18,2012,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,5014,2.97,2013-07-01,2013,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,750,2.63,2013-07-01,2013,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,236,2.89,2013-07-30,2013,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,9977,2.34,2013-09-16,2013,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,2990,3.13,2013-09-16,2013,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,5028,3.09,2014-06-11,2014,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,764,2.96,2014-06-11,2014,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,2992,2.27,2014-08-27,2014,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,8256,1.61,2014-09-10,2014,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,749,3.22,2015-06-29,2015,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,105,2.55,2015-07-22,2015,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,2987,2.4,2015-08-24,2015,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,8080,1.78,2015-09-18,2015,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,4997,2.76,2016-06-27,2016,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,747,3.13,2016-06-27,2016,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,10000,1.79,2016-09-19,2016,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,5052,3.08,2017-06-25,2017,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,105,2.55,2017-06-26,2017,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,8028,1.6,2017-09-18,2017,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,3001,2.79,2017-09-18,2017,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,5526,2.61,2018-06-25,2018,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,8040,2.04,2018-10-01,2018,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,3016,3.25,2018-10-09,2018,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,5371,2.45,2019-07-03,2019,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,108,3.03,2019-07-18,2019,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,2997,2.29,2019-09-24,2019,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,7968,1.51,2019-09-25,2019,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,4956,2.41,2020-07-01,2020,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,503,3.25,2020-07-01,2020,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,3006,2.81,2020-09-28,2020,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,5512,2.82,2021-07-06,2021,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,412,3.33,2021-07-06,2021,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,108,3.03,2021-08-03,2021,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,3010,2.65,2021-09-23,2021,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Kokanee,KOKANEE,4012,2.32,2022-05-25,2022,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2014,2.85,2022-07-07,2022,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2016,2.07,2022-09-26,2022,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Kokanee,KOKANEE,2677,3.28,2023-06-14,2023,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2000,3.14,2023-07-10,2023,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,258,2.44,2023-07-10,2023,1,1,
BLIND L TLM,Blind Lake,Thousand Lake Mountain,Thousand Lake Mountain,Wayne,Brookies,BROOK TROUT,103,2.9,2023-07-25,2023,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2048,1.31,2023-09-18,2023,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Kokanee,KOKANEE,7925,3.2,2024-06-05,2024,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Rainbows,RAINBOW,2058,2.56,2024-06-24,2024,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Splake,SPLAKE,257,2.65,2024-06-24,2024,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Grayling,GRAYLING ARCTIC,398,2.47,2024-09-25,2024,1,1,
BLIND L NBS,Blind Lake,Boulder Mountain,North Boulder Slope,Wayne,Cutthroats,CUTTHROAT,2008,1.68,2024-09-26,2024,1,1,
